handle,product_id,position,scene,filename,source_hero_url,fal_url,local_path,score,match,reason,status,retries,timestamp
lockers-single-tier-assembled,9690784596281,2,studio-white,lockers-single-tier-assembled__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Lockers-Single-Tier-_Assembled_-Business-Interiors-16725896.png?v=1750120125,https://v3b.fal.media/files/b/0a9849f8/y2EQguQMtWh4gQ436z2ZB_9dc9d95ad3f046f3aac0cbf7de639013.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-04/lockers-single-tier-assembled__pos2__studio-white.jpg,10,True,"The generated image (B) perfectly matches the reference product photo (A) in all aspects including form, color, material, hardware, and proportions.",OK,0,20260430-082819
lockers-single-tier-assembled,9690784596281,3,sceneA-institutional,lockers-single-tier-assembled__pos3__sceneA-institutional.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Lockers-Single-Tier-_Assembled_-Business-Interiors-16725896.png?v=1750120125,https://v3b.fal.media/files/b/0a9849f9/N27haqOVfGmdxBgVCjqE3_df31de4220294f75b0a849eac2581aa5.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-04/lockers-single-tier-assembled__pos3__sceneA-institutional.jpg,9,True,The generated locker in B closely matches the reference product in A in all aspects.,OK,0,20260430-082819
lockers-single-tier-assembled,9690784596281,4,sceneB-smb,lockers-single-tier-assembled__pos4__sceneB-smb.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Lockers-Single-Tier-_Assembled_-Business-Interiors-16725896.png?v=1750120125,https://v3b.fal.media/files/b/0a9849fa/Q9bS6Ny7i1Xi3R44I6JUu_9c69aaeb94f84f67b3b7f33851f9c1bd.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-04/lockers-single-tier-assembled__pos4__sceneB-smb.jpg,8,True,"The generated product closely resembles the reference in terms of form, color, material, hardware, and proportions, with minor differences in lighting and angle.",OK,0,20260430-082819
lockers-2-tier-assembled,9690804846905,2,studio-white,lockers-2-tier-assembled__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Lockers-2-Tier-_Assembled_-Business-Interiors-16726619.png?v=1750120309,https://v3b.fal.media/files/b/0a9849fc/wJZvUCaebFz5OgTa_vDFD_d5513388006b4dcf86e0cf416b8e6f96.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-04/lockers-2-tier-assembled__pos2__studio-white.jpg,3,False,"The generated product B lacks the ventilation slots at the top and bottom, and the hardware is significantly different in design.",FLAG_HUMAN,0,20260430-082819
lockers-2-tier-assembled,9690804846905,3,sceneA-institutional,lockers-2-tier-assembled__pos3__sceneA-institutional.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Lockers-2-Tier-_Assembled_-Business-Interiors-16726619.png?v=1750120309,https://v3b.fal.media/files/b/0a9849fd/_3YiQ6zC5rYHMi4dXT3pR_e4b7bd355a1a48baabec103b0be8a158.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-04/lockers-2-tier-assembled__pos3__sceneA-institutional.jpg,9,True,"The locker in image B accurately matches the product in image A in form, color, material, hardware, and proportions.",OK,0,20260430-082819
lockers-2-tier-assembled,9690804846905,4,sceneB-smb,lockers-2-tier-assembled__pos4__sceneB-smb.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Lockers-2-Tier-_Assembled_-Business-Interiors-16726619.png?v=1750120309,https://v3b.fal.media/files/b/0a9849fe/mjJR8zCsj1VxrJwwwcChL_f6dbd41c43ae445784c05a8f7a21236c.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-04/lockers-2-tier-assembled__pos4__sceneB-smb.jpg,9,True,"The generated product accurately matches the reference product in form, color, material, and proportions.",OK,0,20260430-082819
standard-lateral-files-2-3-4-5-drawers,9782444425529,2,studio-white,standard-lateral-files-2-3-4-5-drawers__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Standard-Lateral-Files-_2_3_4-_-5-Drawers_-Business-Interiors-16776830.png?v=1772465672,https://v3b.fal.media/files/b/0a9849ff/C3Cg1ny5qtroXAuqEsyeI_234e7860234046c7bd80a8ab4e17bae5.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-04/standard-lateral-files-2-3-4-5-drawers__pos2__studio-white.jpg,10,True,"The generated image perfectly matches the reference product in all aspects, including form, color, material, hardware, and proportions.",OK,0,20260430-082819
standard-lateral-files-2-3-4-5-drawers,9782444425529,3,sceneA-institutional,standard-lateral-files-2-3-4-5-drawers__pos3__sceneA-institutional.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Standard-Lateral-Files-_2_3_4-_-5-Drawers_-Business-Interiors-16776830.png?v=1772465672,https://v3b.fal.media/files/b/0a984a00/WmTwDEabjSqrfXWL_BDYt_551a40b4c3f643bdb675b796a54804f1.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-04/standard-lateral-files-2-3-4-5-drawers__pos3__sceneA-institutional.jpg,9,True,"The generated product in B closely matches the reference product in A in terms of form, color, material, hardware, and proportions.",OK,0,20260430-082819
standard-lateral-files-2-3-4-5-drawers,9782444425529,4,sceneB-smb,standard-lateral-files-2-3-4-5-drawers__pos4__sceneB-smb.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Standard-Lateral-Files-_2_3_4-_-5-Drawers_-Business-Interiors-16776830.png?v=1772465672,https://v3b.fal.media/files/b/0a984a01/RDiUdCoNK3Y1cwGIXItsG_7fc4585a4ea54f758b8518f22d190ec3.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-04/standard-lateral-files-2-3-4-5-drawers__pos4__sceneB-smb.jpg,9,True,"The product in image B is a faithful representation of the product in image A, matching in all visual aspects.",OK,0,20260430-082819
wood-laminate-storage-cabinets,9788608184633,2,studio-white,wood-laminate-storage-cabinets__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Wood-Laminate-Storage-cabinets-Business-Interiors-16782655.jpg?v=1750131874,https://v3b.fal.media/files/b/0a984a02/39t6kOJtgJAE-ninxDIVO_a1430c9245f04b24b0772450014509d3.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-04/wood-laminate-storage-cabinets__pos2__studio-white.jpg,9,True,"The generated image accurately matches the reference product in form, color, material, hardware, and proportions.",OK,0,20260430-082819
wood-laminate-storage-cabinets,9788608184633,3,sceneA-institutional,wood-laminate-storage-cabinets__pos3__sceneA-institutional.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Wood-Laminate-Storage-cabinets-Business-Interiors-16782655.jpg?v=1750131874,https://v3b.fal.media/files/b/0a984a04/durkvlBi7ksphXKE98UlO_d64feb597edc43118794d0e581a732e4.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-04/wood-laminate-storage-cabinets__pos3__sceneA-institutional.jpg,9,True,"The generated product closely matches the reference in form, color, material, hardware, and proportions.",OK,0,20260430-082819
wood-laminate-storage-cabinets,9788608184633,4,sceneB-smb,wood-laminate-storage-cabinets__pos4__sceneB-smb.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Wood-Laminate-Storage-cabinets-Business-Interiors-16782655.jpg?v=1750131874,https://v3b.fal.media/files/b/0a984a05/Amq9eQmgNSPKHZuAMhEmX_ffc09c337fc844759f156a6cd75ef0ed.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-04/wood-laminate-storage-cabinets__pos4__sceneB-smb.jpg,8,True,"The generated image accurately depicts the product in form, color, material, hardware, and proportions, with only slight variations in wood grain pattern.",OK,0,20260430-082819
levels-suite,9747754320185,2,studio-white,levels-suite__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Levels-Suite-Business-Interiors-16754133.png?v=1750126075,https://v3b.fal.media/files/b/0a984a06/RE1lTHYmA8oLdT48TgWjn_feb416b04c694955bca49c1c1d94686d.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-04/levels-suite__pos2__studio-white.jpg,7,True,"The generated product closely matches the reference in form, color, material, and hardware, with minor differences in proportions and the inclusion of some desk elements not present in the reference's dominant cabinet.",OK,0,20260430-082819
levels-suite,9747754320185,3,sceneA-institutional,levels-suite__pos3__sceneA-institutional.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Levels-Suite-Business-Interiors-16754133.png?v=1750126075,https://v3b.fal.media/files/b/0a984a07/AZfA0v2ZPPdYy3NtR23jc_2a653cbb64d044e9b88fadbbc1c65af4.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-04/levels-suite__pos3__sceneA-institutional.jpg,10,True,"The generated image accurately depicts the product from the reference image in an office context, matching form, color, material, hardware, and proportions.",OK,0,20260430-082819
levels-suite,9747754320185,4,sceneB-smb,levels-suite__pos4__sceneB-smb.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Levels-Suite-Business-Interiors-16754133.png?v=1750126075,https://v3b.fal.media/files/b/0a984a08/p-tXj1DVADCev95meBEEn_ec43efe8d8bc4a31aa0901fbcbd0d19a.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-04/levels-suite__pos4__sceneB-smb.jpg,9,True,"The generated image accurately depicts the product from the reference image in terms of form, color, material, hardware, and proportions.",OK,0,20260430-082819
student-desk-carol-single-double-sided,9724689940793,2,studio-white,student-desk-carol-single-double-sided__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Student-Desk-Carol-Single-_-Double-Sided-Business-Interiors-16745277.jpg?v=1750124179,https://v3b.fal.media/files/b/0a984a0a/-R8h3Xhanlv8u7M-UWmGH_06c457714ff544acbb554005f02e933b.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-04/student-desk-carol-single-double-sided__pos2__studio-white.jpg,9,True,"The generated image accurately replicates the product in terms of form, color, material, and proportions, with only a minor difference in the grain pattern of the wood veneer.",OK,0,20260430-082819
