handle,product_id,position,scene,filename,source_hero_url,fal_url,local_path,score,match,reason,status,retries,timestamp
single-pedestal-desk-nlp232,9782658629945,2,studio-white,single-pedestal-desk-nlp232__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Single-Pedestal-Desk-NLP232-Business-Interiors-16779246.png?v=1750131126,https://v3b.fal.media/files/b/0a98e780/mO9Wh8qo_z1UlDAQZWXi8_f0c0a921ef75474ca5cebc7a534c7dbe.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase2/phase2-batch-09/single-pedestal-desk-nlp232__pos2__studio-white.jpg,9,True,"The generated image accurately captures the form, color, material, hardware, and proportions of the reference product.",OK,0,20260504-172506
sit-stand-1,9710311440697,2,studio-white,sit-stand-1__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Sit-Stand-Business-Interiors-16736977.png?v=1750122416,https://v3b.fal.media/files/b/0a98e782/3pYvyqaVsr_cqbvDfsZNL_cb0197c02e4a42b29f3d7496eff31147.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase2/phase2-batch-09/sit-stand-1__pos2__studio-white.jpg,9,True,"The generated image accurately replicates the product in the reference image, including form, color, material, hardware, and proportions.",OK,0,20260504-172506
six-13-medium-back-multi-tilter,9666758738233,2,studio-white,six-13-medium-back-multi-tilter__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Six-13-_-Medium-Back-Multi-Tilter-Business-Interiors-16704933.png?v=1750115498,https://v3b.fal.media/files/b/0a98e786/pvpot1rn0An740kSh2KIL_7ffde9f3bbb04aeeb8cb8c089af853e9.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase2/phase2-batch-09/six-13-medium-back-multi-tilter__pos2__studio-white.jpg,9,True,"The generated image accurately replicates the form, color, material, hardware, and proportions of the reference product.",OK,0,20260504-172506
soho-desk-single-pedestal-2-sizes,9688274895161,2,studio-white,soho-desk-single-pedestal-2-sizes__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/SOHO-Desk-Single-Pedestal-2-sizes-Business-Interiors-16724999.png?v=1750119763,https://v3b.fal.media/files/b/0a98e788/rxxhWNyo1UoFKEX9Ryp82_11c82fba45614fb9b7c5b6869ad01196.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase2/phase2-batch-09/soho-desk-single-pedestal-2-sizes__pos2__studio-white.jpg,8,False,"The generated image closely resembles the reference product in form, color, material, and proportions, but the handle hardware details are slightly different.",OK,0,20260504-172506
solo-gues-chair,10024625176889,2,studio-white,solo-gues-chair__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Screenshot2025-10-29174147.png?v=1767457393,https://v3b.fal.media/files/b/0a98e78c/9GrQU-YUJpMN1uDqqj6kh_67fff80de85543a8ad835eb25cf5e2f0.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase2/phase2-batch-09/solo-gues-chair__pos2__studio-white.jpg,9,True,"The generated product image closely matches the reference product in all aspects including form, color, material, hardware, and proportions.",OK,0,20260504-172506
sonic-armchair-polypropylene-seat-back-6513,10043552071993,2,studio-white,sonic-armchair-polypropylene-seat-back-6513__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Screenshot2025-11-18180027.png?v=1767457390,https://v3b.fal.media/files/b/0a98e78e/rtnzcZ-A_M1csn98MPAfE_e482a597e5504a4b92687e59747fac25.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase2/phase2-batch-09/sonic-armchair-polypropylene-seat-back-6513__pos2__studio-white.jpg,10,True,The generated image perfectly matches the reference product in all aspects.,OK,0,20260504-172506
sonic-armchair-upholstered-seat-polypropylene-back-casters-6574,9945372459321,2,studio-white,sonic-armchair-upholstered-seat-polypropylene-back-casters-6574__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/office-central-brant-business-interiors-default-title-sonic-armchair-upholstered-seat-polypropylene-back-casters-6574-43337033679161.png?v=1759098301,https://v3b.fal.media/files/b/0a98e792/8XCFggNAM3vh8oxr_ogYi_3987aa8fb8824b35bca4508894d1b720.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase2/phase2-batch-09/sonic-armchair-upholstered-seat-polypropylene-back-casters-6574__pos2__studio-white.jpg,9,True,"The generated image accurately replicates the reference image in all aspects, including form, color, material, hardware, and proportions.",OK,0,20260504-172506
sonic-armless-counter-stool-polypropylene-seat-back-6558cs,10042767475001,2,studio-white,sonic-armless-counter-stool-polypropylene-seat-back-6558cs__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Screenshot2025-11-17164316.png?v=1767457394,https://v3b.fal.media/files/b/0a98e796/vAw5Ca9fZiw-ENyvRkWyN_73b3e0ecfaa24ec59000c5cff3eb1a91.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase2/phase2-batch-09/sonic-armless-counter-stool-polypropylene-seat-back-6558cs__pos2__studio-white.jpg,10,True,"The generated product in B perfectly matches the reference product in A in all aspects including form, color, material, hardware, and proportions.",OK,0,20260504-172506
sparrow-otg10920-guest-chair,9747454427449,2,studio-white,sparrow-otg10920-guest-chair__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Sparrow-OTG10920-Guest-Chair-Business-Interiors-16754039.png?v=1750126010,https://v3b.fal.media/files/b/0a98e79a/oYCOHfrgc2hkGZaAp18Lw_73dd2130ecd64581b87a8d6ba496f9a3.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase2/phase2-batch-09/sparrow-otg10920-guest-chair__pos2__studio-white.jpg,9,True,"The generated image perfectly matches the reference product in all aspects: form, color, material, hardware, and proportions.",OK,0,20260504-172506
stacking-chair-popcorn-6711,9667777626425,2,studio-white,stacking-chair-popcorn-6711__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Stacking-Chair-Popcorn-6711-Business-Interiors-16706833.png?v=1750115913,https://v3b.fal.media/files/b/0a98e79b/DnLrxGccjOxSAPSu7gvwW_766e8682b6d148b38ecf645821e00aee.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase2/phase2-batch-09/stacking-chair-popcorn-6711__pos2__studio-white.jpg,10,True,"The generated product in B perfectly matches the reference product in A in form, color, material, hardware, and proportions.",OK,0,20260504-172506
