handle,product_id,position,scene,filename,source_hero_url,fal_url,prompt,generation_id,status,timestamp
array-stand-as-air-purifier-1,9712563224889,2,studio-white,array-stand-as-air-purifier-1__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/ArrayTM-Stand-AS-Air-Purifier-Business-Interiors-16739055.jpg?v=1750122858,https://v3b.fal.media/files/b/0a9847b5/2Rj4RCIFIGi5Pe5lf3LiK_2972404da69942ad87ba3f553bd79cb3.jpg,"The exact Array™ Stand AS Air Purifier from the reference image on a pure white seamless background. Professional studio product photography, soft even lighting, subtle drop shadow, sharp focus on every detail. Match the reference exactly: same form, colour, material, hardware, and proportions. No background objects, no props. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260429-232447
array-stand-as-air-purifier-1,9712563224889,3,sceneA-institutional,array-stand-as-air-purifier-1__pos3__sceneA-institutional.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/ArrayTM-Stand-AS-Air-Purifier-Business-Interiors-16739055.jpg?v=1750122858,https://v3b.fal.media/files/b/0a9847b6/-olCY711IlyvIyNbCcfnQ_3f55fe475d424a19aaa32ef31dac3bbd.jpg,"The exact Array™ Stand AS Air Purifier from the reference image, placed in a bright, beautifully styled Ontario office with abundant natural light, lush plants, and warm neutral tones — welcoming, calm, and professional. Match the reference exactly: same form, colour, material, hardware, and proportions. Wide shot, mid-distance, eye-level, photorealistic. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260429-232447
array-stand-as-air-purifier-1,9712563224889,4,sceneB-smb,array-stand-as-air-purifier-1__pos4__sceneB-smb.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/ArrayTM-Stand-AS-Air-Purifier-Business-Interiors-16739055.jpg?v=1750122858,https://v3b.fal.media/files/b/0a9847b8/aYbNNMnyWWR7gvIEysHDl_c8fa4d104096459d9af51beb41c84df0.jpg,"The exact Array™ Stand AS Air Purifier from the reference image, placed in a polished private office at a professional services firm — warm wood tones, curated decor, premium finishes, refined and impressive. Match the reference exactly: same form, colour, material, hardware, and proportions. Wide shot, mid-distance, eye-level, photorealistic. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260429-232447
drift-seating,9701172412729,2,studio-white,drift-seating__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Drift-Seating-Business-Interiors-16734466.jpg?v=1750121987,https://v3b.fal.media/files/b/0a9847c5/7Fe1YvRhk24M3kHbNgjij_e964843dcf1d45bf8eb56a58d853345f.jpg,"The exact Drift Seating from the reference image on a pure white seamless background. Professional studio product photography, soft even lighting, subtle drop shadow, sharp focus on every detail. Match the reference exactly: same form, colour, material, hardware, and proportions. No background objects, no props. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260429-233329
drift-seating,9701172412729,3,sceneA-institutional,drift-seating__pos3__sceneA-institutional.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Drift-Seating-Business-Interiors-16734466.jpg?v=1750121987,https://v3b.fal.media/files/b/0a9847c6/dWrG30MyjS0uwKMqvUj59_f22379b36c9244b4b8e2d4ef9b0b6e76.jpg,"The exact Drift Seating from the reference image, placed in a bright, beautifully styled Ontario health team or community services office — light oak surfaces, lush green plants, large windows flooding the room with natural light, warm and welcoming atmosphere. Match the reference exactly: same form, colour, material, hardware, and proportions. Wide shot, mid-distance, eye-level, photorealistic. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260429-233329
drift-seating,9701172412729,4,sceneB-smb,drift-seating__pos4__sceneB-smb.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Drift-Seating-Business-Interiors-16734466.jpg?v=1750121987,https://v3b.fal.media/files/b/0a9847c7/p6WOTgPSB36bLxRIgbH7L_0649937f09514d3782277d7c3298fb32.jpg,"The exact Drift Seating from the reference image, placed in a polished private office at a professional services firm — rich walnut desk, warm ambient lighting, curated bookshelves, premium finishes, law firm or consulting studio aesthetic. Match the reference exactly: same form, colour, material, hardware, and proportions. Wide shot, mid-distance, eye-level, photorealistic. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260429-233329
executive-u-shape-desk-set,9785152078137,2,studio-white,executive-u-shape-desk-set__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Executive-U-Shape-Desk-Set-Business-Interiors-16780989.png?v=1750131502,https://v3b.fal.media/files/b/0a9847c8/1pXiT126EcQ-qL0ONFAhf_fa538d9e147e4360b0ee644df0c94459.jpg,"The exact Executive U-Shape Desk Set from the reference image on a pure white seamless background. Professional studio product photography, soft even lighting, subtle drop shadow, sharp focus on every detail. Match the reference exactly: same form, colour, material, hardware, and proportions. No background objects, no props. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260429-233329
executive-u-shape-desk-set,9785152078137,3,sceneA-institutional,executive-u-shape-desk-set__pos3__sceneA-institutional.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Executive-U-Shape-Desk-Set-Business-Interiors-16780989.png?v=1750131502,https://v3b.fal.media/files/b/0a9847c9/3tCFjNxg8-htH5qKsC-Ij_03e34716ae414f37b291b57b5e62971c.jpg,"The exact Executive U-Shape Desk Set from the reference image, placed in a warmly lit, well-designed administrative office at a Canadian non-profit or family health team — clean surfaces, fresh plants, natural light, calm and professional. Match the reference exactly: same form, colour, material, hardware, and proportions. Wide shot, mid-distance, eye-level, photorealistic. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260429-233329
executive-u-shape-desk-set,9785152078137,4,sceneB-smb,executive-u-shape-desk-set__pos4__sceneB-smb.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Executive-U-Shape-Desk-Set-Business-Interiors-16780989.png?v=1750131502,https://v3b.fal.media/files/b/0a9847ca/TCeO8_Pq1uWZ_3P6msQTM_a555889e929a4ae395252d97609a6f49.jpg,"The exact Executive U-Shape Desk Set from the reference image, placed in a sleek private office at a law firm or financial services company — dark wood tones, statement pendant lighting, premium leather accessories, polished and refined. Match the reference exactly: same form, colour, material, hardware, and proportions. Wide shot, mid-distance, eye-level, photorealistic. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260429-233329
global-recliner-primacare-gc3608mrc,9692001993017,2,studio-white,global-recliner-primacare-gc3608mrc__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Global-Recliner-Primacare-GC3608MRC-Business-Interiors-16727493.png?v=1750120357,https://v3b.fal.media/files/b/0a98479e/TMAJ1pWogleOqve1a_0hF_ebf79a9e99ac42bdba7b827f1ad796ec.jpg,"The exact Global Recliner Primacare GC3608MRC from the reference image on a pure white seamless background. Professional studio product photography, soft even lighting, subtle drop shadow, sharp focus on every detail. Match the reference exactly: same form, colour, material, hardware, and proportions. No background objects, no props. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260429-232447
