handle,product_id,position,scene,filename,source_hero_url,fal_url,local_path,score,match,reason,status,retries,timestamp
freefit-benching-height-adjustable-176w-x-62-5d-ffhab506-2,9674653499705,2,studio-white,freefit-benching-height-adjustable-176w-x-62-5d-ffhab506-2__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/FreeFitTM-Benching-Height-Adjustable-176_W-x-62.5_D-_FFHAB506_-Business-Interiors-16711425.png?v=1750116919,https://v3b.fal.media/files/b/0a9822fc/7ItKLOk6YbEfzsq6Q_8Tm_0e353f2806554058ae633cecc0058f55.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-01/freefit-benching-height-adjustable-176w-x-62-5d-ffhab506-2__pos2__studio-white.jpg,9,True,"The chairs in both images appear to be identical in form, color, material, hardware, and proportions.",OK,0,20260429-003917
freefit-benching-height-adjustable-176w-x-62-5d-ffhab506-2,9674653499705,3,sceneA-institutional,freefit-benching-height-adjustable-176w-x-62-5d-ffhab506-2__pos3__sceneA-institutional.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/FreeFitTM-Benching-Height-Adjustable-176_W-x-62.5_D-_FFHAB506_-Business-Interiors-16711425.png?v=1750116919,https://v3b.fal.media/files/b/0a9822fd/0ZLbyXoAsIOG-HhAEu-GR_78261cdd39b140b58b1fa8972501c0e5.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-01/freefit-benching-height-adjustable-176w-x-62-5d-ffhab506-2__pos3__sceneA-institutional.jpg,9,True,"The chairs in both images are identical in form, color, material, hardware, and proportions.",OK,0,20260429-003917
freefit-benching-height-adjustable-176w-x-62-5d-ffhab506-2,9674653499705,4,sceneB-smb,freefit-benching-height-adjustable-176w-x-62-5d-ffhab506-2__pos4__sceneB-smb.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/FreeFitTM-Benching-Height-Adjustable-176_W-x-62.5_D-_FFHAB506_-Business-Interiors-16711425.png?v=1750116919,https://v3b.fal.media/files/b/0a9822fe/c4hxLVzwFxD2ya7bVjaa8_77f7ab1e31fa47f4ae4f2f735e6d84f1.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-01/freefit-benching-height-adjustable-176w-x-62-5d-ffhab506-2__pos4__sceneB-smb.jpg,2,False,"The chairs in image B are different in form, color, material, and hardware compared to the chairs in image A.",FLAG_HUMAN,0,20260429-003917
zira-conference-table-9-sizes,9103414755641,2,studio-white,zira-conference-table-9-sizes__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Zira-Conference-Table-9-Sizes-Business-Interiors-16691380.jpg?v=1750112780,https://v3b.fal.media/files/b/0a9822ff/QMxAriVKLSlBQvsAeP6vJ_7a98e10ee115421cbbfa27493e71b60e.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-01/zira-conference-table-9-sizes__pos2__studio-white.jpg,8,True,"The generated image closely matches the reference product in form, color, material, hardware, and proportions.",OK,0,20260429-003917
zira-conference-table-9-sizes,9103414755641,3,sceneA-institutional,zira-conference-table-9-sizes__pos3__sceneA-institutional.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Zira-Conference-Table-9-Sizes-Business-Interiors-16691380.jpg?v=1750112780,https://v3b.fal.media/files/b/0a982300/xoaGVA-UQAZeQyypqaN5y_9e0e54bfbe48445d9ed85c1d864d052d.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-01/zira-conference-table-9-sizes__pos3__sceneA-institutional.jpg,9,True,"The generated image accurately depicts the product in terms of form, color, material, hardware, and proportions, showing a clear resemblance to the reference product.",OK,0,20260429-003917
zira-conference-table-9-sizes,9103414755641,4,sceneB-smb,zira-conference-table-9-sizes__pos4__sceneB-smb.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Zira-Conference-Table-9-Sizes-Business-Interiors-16691380.jpg?v=1750112780,https://v3b.fal.media/files/b/0a982302/SEVn2IWZ0FUKSjl4q7ikX_dacf586cce8848c5ae29ea8a9a7a37c2.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-01/zira-conference-table-9-sizes__pos4__sceneB-smb.jpg,9,True,"The generated image accurately depicts the product from the reference image in terms of form, color, material, hardware, and proportions.",OK,0,20260429-003917
halifax-typical-9,9817158025529,2,studio-white,halifax-typical-9__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/The-Halifax-Collection-Business-Interiors-16786845.png?v=1750132762,https://v3b.fal.media/files/b/0a982303/_517OBL_bJZhk81pLWQVw_20f36e49b3f2469f914b5f34854ebed2.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-01/halifax-typical-9__pos2__studio-white.jpg,9,True,"The generated image accurately replicates the form, color, material, hardware, and proportions of the reference product.",OK,0,20260429-003917
halifax-typical-9,9817158025529,3,sceneA-institutional,halifax-typical-9__pos3__sceneA-institutional.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/The-Halifax-Collection-Business-Interiors-16786845.png?v=1750132762,https://v3b.fal.media/files/b/0a982304/5PZ5bPxGsBiU0CEhTsdLG_0ae667cff7444a0a9063259bbee7551e.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-01/halifax-typical-9__pos3__sceneA-institutional.jpg,9,True,"The generated image accurately depicts the product in form, color, material, hardware, and proportions, with only minor differences in accessory placement.",OK,0,20260429-003917
halifax-typical-9,9817158025529,4,sceneB-smb,halifax-typical-9__pos4__sceneB-smb.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/The-Halifax-Collection-Business-Interiors-16786845.png?v=1750132762,https://v3b.fal.media/files/b/0a982305/BhXiGyxl5Bsllunuj1yoE_d9deec526a034ef795562be6ea2f793c.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-01/halifax-typical-9__pos4__sceneB-smb.jpg,9,True,"The desks, chairs, and hutch structure in the generated image closely match the reference product in form, color, material, and proportions.",OK,0,20260429-003917
u-shape-height-adjustable-desk-suite-zira,9688255365433,2,studio-white,u-shape-height-adjustable-desk-suite-zira__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/U-Shape-Height-Adjustable-Desk-Suite-Zira-Business-Interiors-16724126.png?v=1750119674,https://v3b.fal.media/files/b/0a982306/LYlp9FaQ7rtMBASVVT0FZ_5eb710b4b74f43de8a93068c1c02dd1b.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-01/u-shape-height-adjustable-desk-suite-zira__pos2__studio-white.jpg,3,False,"The generated image mismatches the reference product in color, material, hardware details, and overall design, despite a similar L-shape configuration.",FLAG_HUMAN,0,20260429-003917
u-shape-height-adjustable-desk-suite-zira,9688255365433,3,sceneA-institutional,u-shape-height-adjustable-desk-suite-zira__pos3__sceneA-institutional.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/U-Shape-Height-Adjustable-Desk-Suite-Zira-Business-Interiors-16724126.png?v=1750119674,https://v3b.fal.media/files/b/0a982307/WiMcuOW5K00sDZUeBKf6I_5cc5f9864843435f926c6870de25e0ed.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-01/u-shape-height-adjustable-desk-suite-zira__pos3__sceneA-institutional.jpg,2,False,"The product in B is significantly different in color, material, and form compared to the product in A.",FLAG_HUMAN,0,20260429-003917
u-shape-height-adjustable-desk-suite-zira,9688255365433,4,sceneB-smb,u-shape-height-adjustable-desk-suite-zira__pos4__sceneB-smb.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/U-Shape-Height-Adjustable-Desk-Suite-Zira-Business-Interiors-16724126.png?v=1750119674,https://v3b.fal.media/files/b/0a982308/LGsbFToVXwlnegWW7MEtp_c8da5761815b456a9bebaf69147249a9.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-01/u-shape-height-adjustable-desk-suite-zira__pos4__sceneB-smb.jpg,3,False,"The color, material, and hardware of the desks are significantly different, and the overall shape and proportions are not an exact match.",FLAG_HUMAN,0,20260429-003917
halifax-series,9822314070329,2,studio-white,halifax-series__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Halifax-Series-Business-Interiors-16788681.png?v=1750133174,https://v3b.fal.media/files/b/0a98230a/yQx7UCfQ1ksvXCQx0yWgh_5acaa42b893d44fda189f36f43707bb2.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-01/halifax-series__pos2__studio-white.jpg,8,True,"The generated image closely resembles the reference product in form, color, material, hardware, and proportions.",OK,0,20260429-003917
halifax-series,9822314070329,3,sceneA-institutional,halifax-series__pos3__sceneA-institutional.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Halifax-Series-Business-Interiors-16788681.png?v=1750133174,https://v3b.fal.media/files/b/0a98230b/pv5HpJKzadG_T9B9YL9vw_d7f39a3d5a7f41aaa8a8664409eeb220.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-01/halifax-series__pos3__sceneA-institutional.jpg,9,True,"The generated image accurately depicts the product from the reference image in terms of form, color, material, hardware, and proportions.",OK,0,20260429-003917
halifax-series,9822314070329,4,sceneB-smb,halifax-series__pos4__sceneB-smb.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Halifax-Series-Business-Interiors-16788681.png?v=1750133174,https://v3b.fal.media/files/b/0a98230c/5OAfN4-sl0dHlRj6rELz1_72cae26f8d0a4fc59aae94cb907361e3.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-01/halifax-series__pos4__sceneB-smb.jpg,7,True,"The generated image closely resembles the reference product in form, color, material, and proportions, with minor differences in the chair and overall styling.",OK,0,20260429-003917
gardex-fireproof-lateral-file-2-3-4-drawer,9779411976505,2,studio-white,gardex-fireproof-lateral-file-2-3-4-drawer__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Gardex-Fireproof-Lateral-File-_-2_-3-_-4-Drawer_-Business-Interiors-16776041.png?v=1750130402,https://v3b.fal.media/files/b/0a98230d/HdXPvI0mWrOLluDADd_dr_c399a6005898415aa6ecd5637194eb75.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-01/gardex-fireproof-lateral-file-2-3-4-drawer__pos2__studio-white.jpg,9,True,"The product in B is an excellent match for the product in A in form, color, material, hardware, and proportions.",OK,0,20260429-003917
gardex-fireproof-lateral-file-2-3-4-drawer,9779411976505,3,sceneA-institutional,gardex-fireproof-lateral-file-2-3-4-drawer__pos3__sceneA-institutional.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Gardex-Fireproof-Lateral-File-_-2_-3-_-4-Drawer_-Business-Interiors-16776041.png?v=1750130402,https://v3b.fal.media/files/b/0a98230e/udr5qnTzOWg_1GvmboMbq_f6c64c5508f0440289144bb2a5bc4972.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-01/gardex-fireproof-lateral-file-2-3-4-drawer__pos3__sceneA-institutional.jpg,9,True,"The generated image accurately depicts the product from the reference image in terms of form, color, material, hardware, and proportions, with minor differences in shading and environmental context.",OK,0,20260429-003917
gardex-fireproof-lateral-file-2-3-4-drawer,9779411976505,4,sceneB-smb,gardex-fireproof-lateral-file-2-3-4-drawer__pos4__sceneB-smb.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Gardex-Fireproof-Lateral-File-_-2_-3-_-4-Drawer_-Business-Interiors-16776041.png?v=1750130402,https://v3b.fal.media/files/b/0a98230f/wZLTfmbjkomzMJHGRjceW_fd53f6b2dab54864b551e97d3eb69c2c.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-01/gardex-fireproof-lateral-file-2-3-4-drawer__pos4__sceneB-smb.jpg,9,True,"The generated image accurately depicts the product from the reference image in terms of form, color, material, hardware, and proportions, fitting it seamlessly into an office environment.",OK,0,20260429-003917
halifax-executive-suite,9820816179513,2,studio-white,halifax-executive-suite__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Halifax-Executive-Suite-Business-Interiors-16788227.png?v=1750133089,https://v3b.fal.media/files/b/0a982348/TzdmkXI-NeL7dp3zlRyJ7_7841ade2e5d94bd3a5fb7c8761a81d1b.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-01/halifax-executive-suite__pos2__studio-white.jpg,10,True,The product in image B perfectly matches the reference product in image A in all aspects.,OK,0,20260429-003917
halifax-executive-suite,9820816179513,3,sceneA-institutional,halifax-executive-suite__pos3__sceneA-institutional.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Halifax-Executive-Suite-Business-Interiors-16788227.png?v=1750133089,https://v3b.fal.media/files/b/0a9823c9/rPvwwRZNm2AjAYllbWYOq_adf128f144aa4e6b9d0fd113bdd4ddb6.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-01/halifax-executive-suite__pos3__sceneA-institutional.jpg,9,True,"The desks and shelving units in both images are nearly identical in form, color, material, and proportions, with only minor differences in lighting and surrounding context.",OK,0,20260429-003917
halifax-executive-suite,9820816179513,4,sceneB-smb,halifax-executive-suite__pos4__sceneB-smb.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Halifax-Executive-Suite-Business-Interiors-16788227.png?v=1750133089,https://v3b.fal.media/files/b/0a9823cc/NYgBbwN0eX05AU0Po2qJq_2d17392fd3604766b37f69e5772e612a.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-01/halifax-executive-suite__pos4__sceneB-smb.jpg,8,True,"The generated image closely matches the reference product in form, color, material, hardware, and proportions, differing slightly in wood grain pattern and shelf lighting.",OK,0,20260429-003917
circular-reception-unit-w-41-r,9843066274105,2,studio-white,circular-reception-unit-w-41-r__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/business-interiors-default-title-circular-reception-unit-w-41-r-42650879754553.png?v=1759098228,https://v3b.fal.media/files/b/0a9823cd/n7Pzrh4gEJuPdhABJIe_k_6e2dbba411c241e7b88dedb9856b487d.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-01/circular-reception-unit-w-41-r__pos2__studio-white.jpg,9,True,"The generated image accurately matches the reference product in form, color, material, hardware, and proportions.",OK,0,20260429-003917
circular-reception-unit-w-41-r,9843066274105,3,sceneA-institutional,circular-reception-unit-w-41-r__pos3__sceneA-institutional.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/business-interiors-default-title-circular-reception-unit-w-41-r-42650879754553.png?v=1759098228,https://v3b.fal.media/files/b/0a9823ce/h469HJb3umHQP6hwmXTsP_c983c5cb1b934b6d83f8db6a75b0d6be.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-01/circular-reception-unit-w-41-r__pos3__sceneA-institutional.jpg,8,True,"The form, color, material, and proportions of the product are very similar, with only minor differences in incidental details.",OK,0,20260429-003917
circular-reception-unit-w-41-r,9843066274105,4,sceneB-smb,circular-reception-unit-w-41-r__pos4__sceneB-smb.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/business-interiors-default-title-circular-reception-unit-w-41-r-42650879754553.png?v=1759098228,https://v3b.fal.media/files/b/0a9823d0/nzULXUiznwpPeHCETW3RA_40f9cbe9f0434d5baed99889355fdff4.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-01/circular-reception-unit-w-41-r__pos4__sceneB-smb.jpg,9,True,"The generated image closely matches the reference product in form, color, material, hardware, and proportions.",OK,0,20260429-003917
4-person-workstation,9860596138297,2,studio-white,4-person-workstation__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/business-interiors-default-title-4-person-workstation-42761886433593.png?v=1759098276,https://v3b.fal.media/files/b/0a9823d1/aaFwQ02sbd2QYKG43VBwW_eef02a5c7f9441d282cb1ea557f4c520.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-01/4-person-workstation__pos2__studio-white.jpg,9,True,"The desks in both images are identical in form, color, material, hardware, and proportions, with only the addition of monitors in the generated image.",OK,0,20260429-003917
4-person-workstation,9860596138297,3,sceneA-institutional,4-person-workstation__pos3__sceneA-institutional.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/business-interiors-default-title-4-person-workstation-42761886433593.png?v=1759098276,https://v3b.fal.media/files/b/0a9823d2/J_mHadwWLZf171Y3KTzP__ffca0690a4454c77889225e6dfec7607.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-01/4-person-workstation__pos3__sceneA-institutional.jpg,10,True,"The product in B accurately replicates the form, color, material, hardware, and proportions of the product in A.",OK,0,20260429-003917
4-person-workstation,9860596138297,4,sceneB-smb,4-person-workstation__pos4__sceneB-smb.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/business-interiors-default-title-4-person-workstation-42761886433593.png?v=1759098276,https://v3b.fal.media/files/b/0a9823d3/bDzjZRTw5KsQyHFDjG1N-_bfba2f44d0ba4f3f99acf28f7edc63c0.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-01/4-person-workstation__pos4__sceneB-smb.jpg,9,True,"The generated image accurately depicts the reference product in terms of form, color, material, hardware, and proportions.",OK,0,20260429-003917
fellowes-array-ceiling-ac2-air-purifier,9712548118841,2,studio-white,fellowes-array-ceiling-ac2-air-purifier__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Fellowes-Arrayr-Ceiling-AC2-Air-Purifier-Business-Interiors-16737973.jpg?v=1750122625,https://v3b.fal.media/files/b/0a9823d4/vNfEeMKfutCH-qVB-phIK_15d63d68701c44058c477eddc1bee1cb.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-01/fellowes-array-ceiling-ac2-air-purifier__pos2__studio-white.jpg,10,True,"The generated image perfectly matches the reference image in all aspects including form, color, material, hardware, and proportions.",OK,0,20260429-003917
fellowes-array-ceiling-ac2-air-purifier,9712548118841,3,sceneA-institutional,fellowes-array-ceiling-ac2-air-purifier__pos3__sceneA-institutional.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Fellowes-Arrayr-Ceiling-AC2-Air-Purifier-Business-Interiors-16737973.jpg?v=1750122625,https://v3b.fal.media/files/b/0a9823d5/yRDs1V_0MMtCB6FQmpe3A_31f0df91390b4703a036da1a35c43091.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-01/fellowes-array-ceiling-ac2-air-purifier__pos3__sceneA-institutional.jpg,9,True,"The generated image accurately depicts the product's form, color, material, and proportions in an office context.",OK,0,20260429-003917
