handle,product_id,position,scene,filename,source_hero_url,fal_url,prompt,generation_id,status,timestamp
amigo-mesh-chair-otg10900blk,9766192775481,2,studio-white,amigo-mesh-chair-otg10900blk__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Amigo-Mesh-Chair-OTG10900BLK-Business-Interiors-16765063.png?v=1750128346,https://v3b.fal.media/files/b/0a986994/G6jxYEyMTZfNGbSWawc1h_e142f811605a444eb9038b5df969670d.jpg,"The exact Amigo Mesh Chair OTG10900BLK from the reference image on a pure white seamless background. Professional studio product photography, soft even lighting, subtle drop shadow, sharp focus on every detail. Match the reference exactly: same form, colour, material, hardware, and proportions. No background objects, no props. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260430-233522
amigo-mesh-chair-otg10900blk,9766192775481,3,sceneA-institutional,amigo-mesh-chair-otg10900blk__pos3__sceneA-institutional.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Amigo-Mesh-Chair-OTG10900BLK-Business-Interiors-16765063.png?v=1750128346,https://v3b.fal.media/files/b/0a986996/wJJ5EUholRd8Nzueu5ytx_3310c8a996724180a35a3e507e78bc76.jpg,"The exact Amigo Mesh Chair OTG10900BLK from the reference image, placed in a bright, beautifully styled Ontario health team or community services office — light oak surfaces, lush green plants, large windows flooding the room with natural light, warm and welcoming atmosphere. Match the reference exactly: same form, colour, material, hardware, and proportions. Wide shot, mid-distance, eye-level, photorealistic. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260430-233522
amigo-mesh-chair-otg10900blk,9766192775481,4,sceneB-smb,amigo-mesh-chair-otg10900blk__pos4__sceneB-smb.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Amigo-Mesh-Chair-OTG10900BLK-Business-Interiors-16765063.png?v=1750128346,https://v3b.fal.media/files/b/0a986997/p4796HDfOBGdszRNRlzQi_694ba3747c88490389d9a652710af454.jpg,"The exact Amigo Mesh Chair OTG10900BLK from the reference image, placed in a polished private office at a professional services firm — rich walnut desk, warm ambient lighting, curated bookshelves, premium finishes, law firm or consulting studio aesthetic. Match the reference exactly: same form, colour, material, hardware, and proportions. Wide shot, mid-distance, eye-level, photorealistic. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260430-233522
anti-fatigue-wellness-mat-36-x-24-5,9103326871865,2,studio-white,anti-fatigue-wellness-mat-36-x-24-5__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Anti-Fatigue-Wellness-Mat-36_-x-24_-Business-Interiors-16689434.jpg?v=1750112369,https://v3b.fal.media/files/b/0a9869c4/5I-kw-U9YWHFPbU8Qg-XH_416ed074598e410790795afc77bf5799.jpg,"The exact Anti-Fatigue Wellness Mat  36"" x 24"" from the reference image on a pure white seamless background. Professional studio product photography, soft even lighting, subtle drop shadow, sharp focus on every detail. Match the reference exactly: same form, colour, material, hardware, and proportions. No background objects, no props. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260430-233522
anti-fatigue-wellness-mat-36-x-24-5,9103326871865,3,sceneA-institutional,anti-fatigue-wellness-mat-36-x-24-5__pos3__sceneA-institutional.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Anti-Fatigue-Wellness-Mat-36_-x-24_-Business-Interiors-16689434.jpg?v=1750112369,https://v3b.fal.media/files/b/0a9869c5/Yr7V59d6FKjLj0wfuUZbI_99fd0c2fd39546b189095cddb63b3bd0.jpg,"The exact Anti-Fatigue Wellness Mat  36"" x 24"" from the reference image, placed in a bright, beautifully styled Ontario office with abundant natural light, lush plants, and warm neutral tones — welcoming, calm, and professional. Match the reference exactly: same form, colour, material, hardware, and proportions. Wide shot, mid-distance, eye-level, photorealistic. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260430-233522
anti-fatigue-wellness-mat-36-x-24-5,9103326871865,4,sceneB-smb,anti-fatigue-wellness-mat-36-x-24-5__pos4__sceneB-smb.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Anti-Fatigue-Wellness-Mat-36_-x-24_-Business-Interiors-16689434.jpg?v=1750112369,https://v3b.fal.media/files/b/0a9869c6/vHuFe6SokPcz8bYYnV29s_4d4d0f0c71784f11bc043d85e516705a.jpg,"The exact Anti-Fatigue Wellness Mat  36"" x 24"" from the reference image, placed in a polished private office at a professional services firm — warm wood tones, curated decor, premium finishes, refined and impressive. Match the reference exactly: same form, colour, material, hardware, and proportions. Wide shot, mid-distance, eye-level, photorealistic. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260430-233522
desk-power-grommet,9723863007545,2,studio-white,desk-power-grommet__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Desk-Power-Grommet-Business-Interiors-16743286.png?v=1750123741,https://v3b.fal.media/files/b/0a9869a7/-JSfr24uks1y1nKdjCQu1_c1bee8c071be4aada16f3b634cad6330.jpg,"The exact Desk Power Grommet from the reference image on a pure white seamless background. Professional studio product photography, soft even lighting, subtle drop shadow, sharp focus on every detail. Match the reference exactly: same form, colour, material, hardware, and proportions. No background objects, no props. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260430-233522
desk-power-grommet,9723863007545,3,sceneA-institutional,desk-power-grommet__pos3__sceneA-institutional.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Desk-Power-Grommet-Business-Interiors-16743286.png?v=1750123741,https://v3b.fal.media/files/b/0a9869a8/z73qKYsqphl1TlBLptNCp_48ae6f1972054e40a975cbb2fe8fa79d.jpg,"The exact Desk Power Grommet from the reference image, placed in a warmly lit, well-designed administrative office at a Canadian non-profit or family health team — clean surfaces, fresh plants, natural light, calm and professional. Match the reference exactly: same form, colour, material, hardware, and proportions. Wide shot, mid-distance, eye-level, photorealistic. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260430-233522
desk-power-grommet,9723863007545,4,sceneB-smb,desk-power-grommet__pos4__sceneB-smb.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Desk-Power-Grommet-Business-Interiors-16743286.png?v=1750123741,https://v3b.fal.media/files/b/0a9869a9/NmIj6aAawjiqfPhmqxlRf_efb2c5c468d14452b48910f11421c080.jpg,"The exact Desk Power Grommet from the reference image, placed in a sleek private office at a law firm or financial services company — dark wood tones, statement pendant lighting, premium leather accessories, polished and refined. Match the reference exactly: same form, colour, material, hardware, and proportions. Wide shot, mid-distance, eye-level, photorealistic. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260430-233522
fellowes-lotus-dual-monitor-arm-kit-2-display-s-supported27-arm-only-fel8042901,9712537927993,2,studio-white,fellowes-lotus-dual-monitor-arm-kit-2-display-s-supported27-arm-only-fel8042901__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Fellowes-LotusTM-Dual-Monitor-Arm-Kit-2-Display_s_-Supported27_-_Arm-only_-FEL8042901-Business-Interiors-16737747.jpg?v=1750122583,https://v3b.fal.media/files/b/0a9869b9/CB5G_c4XqaHboD8zfY9Yj_0919d4be6c5f4243b55834a55b91edaa.jpg,"The exact Fellowes Lotus™ Dual Monitor Arm Kit - 2 Display(s) Supported27"" (Arm only) FEL8042901 from the reference image on a pure white seamless background. Professional studio product photography, soft even lighting, subtle drop shadow, sharp focus on every detail. Match the reference exactly: same form, colour, material, hardware, and proportions. No background objects, no props. No people, no hands. No text, no logos, no signage, no readable writing on any surface. Any computer or TV screen must be off / blank black. No watermarks, no captions.",,OK,20260430-233522
