handle,product_id,position,scene,filename,source_hero_url,fal_url,local_path,score,match,reason,status,retries,timestamp
desk-single-pedestal-1,9455190606137,2,studio-white,desk-single-pedestal-1__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Desk-Single-Pedestal-Business-Interiors-16695140.png?v=1750113662,https://v3b.fal.media/files/b/0a98e513/9cGy6frvXPTNq46cpaPLo_7906229ce04e4a23ada690e6bf61300f.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase2/phase2-batch-07/desk-single-pedestal-1__pos2__studio-white.jpg,10,True,"The product in image B perfectly matches the product in image A in form, color, material, hardware, and proportions.",OK,0,20260504-153114
metal-desk-laminate-top,9683142836537,2,studio-white,metal-desk-laminate-top__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Metal-Desk-Laminate-Top-Business-Interiors-71006381.png?v=1754496379,https://v3b.fal.media/files/b/0a98e508/2wUfws42DfEwWcfGMUVoO_a5b036dc3a19424cb8c10c5a6602f464.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase2/phase2-batch-07/metal-desk-laminate-top__pos2__studio-white.jpg,9,True,"The product in image B closely matches the product in image A in all aspects, including form, color, material, hardware, and proportions.",OK,0,20260504-153114
mobile-pedestal-digital-lock,9788567388473,2,studio-white,mobile-pedestal-digital-lock__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Mobile-Pedestal-_-Digital-Lock-Business-Interiors-16782235.jpg?v=1750131786,https://v3b.fal.media/files/b/0a98e50a/1uofLanG_vd60k09Uu7w7_6e48ac3ec9424d349dd0cc43889e2492.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase2/phase2-batch-07/mobile-pedestal-digital-lock__pos2__studio-white.jpg,9,True,"The generated image accurately replicates the reference product in form, color, material, hardware, and proportions.",OK,0,20260504-153114
mobile-pedestal-drawer-box-file,9745591533881,2,studio-white,mobile-pedestal-drawer-box-file__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Mobile-Pedestal-Drawer-Box-File-Business-Interiors-16752222.png?v=1750125625,https://v3b.fal.media/files/b/0a98e50b/SO9EXZgYOSUx728215zhs_966efa0e0c0c48c8ac6a4061bf8a98fb.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase2/phase2-batch-07/mobile-pedestal-drawer-box-file__pos2__studio-white.jpg,9,True,"The generated image accurately replicates the product in terms of form, color, material, hardware, and proportions.",OK,0,20260504-153114
mobile-pedestal-file-file,9834039345465,2,studio-white,mobile-pedestal-file-file__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/business-interiors-default-title-mobile-pedestal-file-file-42584941756729.png?v=1759098225,https://v3b.fal.media/files/b/0a98e50c/8BfJO097vy0PoAZKwi7Z2_97ebc3039c70467593051ea2c237e5f0.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase2/phase2-batch-07/mobile-pedestal-file-file__pos2__studio-white.jpg,9,True,"The generated image closely matches the reference product in form, color, material, hardware, and proportions, with only minor differences in the appearance of the wood grain.",OK,0,20260504-153114
momentum-series-combos-keyboard-arm-premium-quality,9778549653817,2,studio-white,momentum-series-combos-keyboard-arm-premium-quality__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Momentum-Series-Combos-Keyboard-Arm-_Premium-Quality_-Business-Interiors-16775866.png?v=1750130355,https://v3b.fal.media/files/b/0a98e50e/c1AQXexJK84gEewzSdkra_e0f73b30d8f54130adbeee7fbfe7e18c.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase2/phase2-batch-07/momentum-series-combos-keyboard-arm-premium-quality__pos2__studio-white.jpg,9,True,"The generated product in B is a near-perfect match to the reference product in A in form, color, material, hardware, and proportions.",OK,0,20260504-153114
multi-storage-cabinet-93365msl,9733021401401,2,studio-white,multi-storage-cabinet-93365msl__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Multi-Storage-Cabinet-93365MSL-Business-Interiors-16750959.png?v=1750125348,https://v3b.fal.media/files/b/0a98e50f/DXReVpYf53ADkBkHkVRCM_e1d9a1cd3fc34e1c82128791eeeac8e2.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase2/phase2-batch-07/multi-storage-cabinet-93365msl__pos2__studio-white.jpg,3,False,"The product in B is significantly different in color, and the hardware on the drawers and doors does not match the product in A.",FLAG_HUMAN,0,20260504-153114
newland-16w-box-box-file-mobile-pedestal-nlmp23bbf,9950669635897,2,studio-white,newland-16w-box-box-file-mobile-pedestal-nlmp23bbf__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/office-central-brant-business-interiors-default-title-newland-16-w-box-box-file-mobile-pedestal-nlmp23bbf-43368236745017.png?v=1759098305,https://v3b.fal.media/files/b/0a98e511/YavbxwzzQ_cx3gbgrvW47_452c3926b899436ab860dd528ac7aa09.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase2/phase2-batch-07/newland-16w-box-box-file-mobile-pedestal-nlmp23bbf__pos2__studio-white.jpg,9,True,"The generated image perfectly matches the reference product in form, color, material, hardware, and proportions.",OK,0,20260504-153114
newland-box-file-mobile-pedestal,9103190753593,2,studio-white,newland-box-file-mobile-pedestal__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Newland-Box-File-Mobile-Pedestal-NLMP23BF-Business-Interiors-16689356.png?v=1750112324,https://v3b.fal.media/files/b/0a98e510/2ljxfsaGX1mA-CYi5VuCU_b0cd292283144d729913f6eb4adeb9ee.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase2/phase2-batch-07/newland-box-file-mobile-pedestal__pos2__studio-white.jpg,10,True,The generated product in B precisely matches the real reference product in A in all aspects.,OK,0,20260504-153114
obusforme-comfort-medium-back-chair-fabric-1241-3-copy,9840806887737,2,studio-white,obusforme-comfort-medium-back-chair-fabric-1241-3-copy__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/business-interiors-default-title-obusforme-comfort-medium-back-chair-fabric-1261-3-schukra-42632855912761.png?v=1759098282,https://v3b.fal.media/files/b/0a98e515/bccUmVNaEmOQ1ruNmLW9Q_ee992606bc3c483596f97bbbd6f9f0a3.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase2/phase2-batch-07/obusforme-comfort-medium-back-chair-fabric-1241-3-copy__pos2__studio-white.jpg,9,True,"The generated product image closely matches the reference image in all aspects including form, color, material, hardware, and proportions.",OK,0,20260504-153114
