handle,product_id,position,scene,filename,source_hero_url,fal_url,local_path,score,match,reason,status,retries,timestamp
ceiling-grids-sound-acoustic-dampeners-orb,9832623735097,2,studio-white,ceiling-grids-sound-acoustic-dampeners-orb__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/business-interiors-16-x16-ceiling-grids-sound-acoustic-dampeners-orb-42575583215929.jpg?v=1759098231,https://v3b.fal.media/files/b/0a9869d0/wedgcIJqUH-xdxRO91Qfs_625a510204ee4b8cb56628af3abd1b5a.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-11/ceiling-grids-sound-acoustic-dampeners-orb__pos2__studio-white.jpg,9,True,The generated image is a near-perfect match to the reference product in all observed aspects.,OK,0,20260430-235019
ceiling-grids-sound-acoustic-dampeners-orb,9832623735097,3,sceneA-institutional,ceiling-grids-sound-acoustic-dampeners-orb__pos3__sceneA-institutional.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/business-interiors-16-x16-ceiling-grids-sound-acoustic-dampeners-orb-42575583215929.jpg?v=1759098231,https://v3b.fal.media/files/b/0a9869d1/ET9cAD2BdmplbRA0hgX1c_5ab058f4e39845dc82314d7a8a70dda9.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-11/ceiling-grids-sound-acoustic-dampeners-orb__pos3__sceneA-institutional.jpg,9,True,"The generated image accurately matches the reference product in form, color, material, and proportions.",OK,0,20260430-235019
ceiling-grids-sound-acoustic-dampeners-orb,9832623735097,4,sceneB-smb,ceiling-grids-sound-acoustic-dampeners-orb__pos4__sceneB-smb.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/business-interiors-16-x16-ceiling-grids-sound-acoustic-dampeners-orb-42575583215929.jpg?v=1759098231,https://v3b.fal.media/files/b/0a9869d2/IyILnjR23GgahhzbbWT4R_f68030fc06204688942664cc679da2d5.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-11/ceiling-grids-sound-acoustic-dampeners-orb__pos4__sceneB-smb.jpg,10,True,The product in image B perfectly matches the product in image A in all visual aspects.,OK,0,20260430-235019
desk-top-divider-divide,9693141827897,2,studio-white,desk-top-divider-divide__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Desk-Top-Divider-DIVIDE-Business-Interiors-16731440.jpg?v=1750121211,https://v3b.fal.media/files/b/0a9869bd/9IALI-chMVq8qWOOQJhBt_c068a474b381422aa6376c74408d10bb.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-11/desk-top-divider-divide__pos2__studio-white.jpg,7,True,"The generated image closely matches the reference image in form, color, material, and proportions, with minor variations in lighting and context.",OK,0,20260430-235019
desk-top-divider-divide,9693141827897,3,sceneA-institutional,desk-top-divider-divide__pos3__sceneA-institutional.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Desk-Top-Divider-DIVIDE-Business-Interiors-16731440.jpg?v=1750121211,https://v3b.fal.media/files/b/0a9869be/0lj_6jK6qoHnHwVYVnF_F_b05ede1a06ab4dd9a1308f6cc33e63a2.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-11/desk-top-divider-divide__pos3__sceneA-institutional.jpg,9,True,"The generated image accurately depicts the product in terms of form, color, material, hardware, and proportions, creating a faithful representation in an office context.",OK,0,20260430-235019
desk-top-divider-divide,9693141827897,4,sceneB-smb,desk-top-divider-divide__pos4__sceneB-smb.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Desk-Top-Divider-DIVIDE-Business-Interiors-16731440.jpg?v=1750121211,https://v3b.fal.media/files/b/0a9869c0/fNfT7Ne6LRqeTvLToDfkP_3266d682402f44e6a6abf927757c4f1a.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-11/desk-top-divider-divide__pos4__sceneB-smb.jpg,1,False,"The generated image has a wooden frame and black background, while the reference image shows a metal frame and white background.",FLAG_HUMAN,0,20260430-235019
electric-dual-monitor-height-adjustable-standing-desk-workstation-dc450,9103473934649,2,studio-white,electric-dual-monitor-height-adjustable-standing-desk-workstation-dc450__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Electric-Dual-Monitor-Height-Adjustable-Standing-Desk-Workstation-DC450-Business-Interiors-16692480.jpg?v=1750113078,https://v3b.fal.media/files/b/0a9869cc/AlV0H4VhC7Icfr_5ed4T__f90ff114ab80430991e82917bbaa32f9.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-11/electric-dual-monitor-height-adjustable-standing-desk-workstation-dc450__pos2__studio-white.jpg,8,True,"The generated image closely matches the reference product in form, color, material, and proportions with only minor differences in the display content and slight variations in the stand's positioning.",OK,0,20260430-235019
electric-dual-monitor-height-adjustable-standing-desk-workstation-dc450,9103473934649,3,sceneA-institutional,electric-dual-monitor-height-adjustable-standing-desk-workstation-dc450__pos3__sceneA-institutional.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Electric-Dual-Monitor-Height-Adjustable-Standing-Desk-Workstation-DC450-Business-Interiors-16692480.jpg?v=1750113078,https://v3b.fal.media/files/b/0a9869ce/6l-0C3BfhUlHs74xAMI3y_94c47b76d8f14405b5575952358fd95f.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-11/electric-dual-monitor-height-adjustable-standing-desk-workstation-dc450__pos3__sceneA-institutional.jpg,9,True,"The generated image accurately depicts the product from the reference image in terms of form, color, material, hardware, and proportions.",OK,0,20260430-235019
electric-dual-monitor-height-adjustable-standing-desk-workstation-dc450,9103473934649,4,sceneB-smb,electric-dual-monitor-height-adjustable-standing-desk-workstation-dc450__pos4__sceneB-smb.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Electric-Dual-Monitor-Height-Adjustable-Standing-Desk-Workstation-DC450-Business-Interiors-16692480.jpg?v=1750113078,https://v3b.fal.media/files/b/0a9869cf/oiDkC0R9uHYDqzeSPFELx_4f9a6fd7d4e94c68abca1db65101aecc.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-11/electric-dual-monitor-height-adjustable-standing-desk-workstation-dc450__pos4__sceneB-smb.jpg,8,True,"The generated image accurately depicts the reference product's form, color, material, and proportions, with minor differences in surrounding context and lighting.",OK,0,20260430-235019
global-accord-back-knee-tilter-chair-1,9639652557113,2,studio-white,global-accord-back-knee-tilter-chair-1__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Global-Accord-Back-Knee-Tilter-Chair-Business-Interiors-16696635.jpg?v=1750114030,https://v3b.fal.media/files/b/0a9869b7/T0yp7rJ70wx4LZdlV7sjm_b7c9f204790549febbf1f057ec5ea717.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-11/global-accord-back-knee-tilter-chair-1__pos2__studio-white.jpg,9,True,The product in B nearly perfectly matches the product in A in all aspects tested.,OK,0,20260430-235019
