handle,product_id,position,scene,filename,source_hero_url,fal_url,local_path,score,match,reason,status,retries,timestamp
boat-shaped-conference-table,9103187345721,2,studio-white,boat-shaped-conference-table__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Boat-Shaped-Conference-Table-Business-Interiors-16688871.png?v=1750112230,https://v3b.fal.media/files/b/0a98487e/ymt-8Qnf8PpZPLhFfb-qD_33e2db2ac1ae4101aa9dc926d57ddcd1.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-03/boat-shaped-conference-table__pos2__studio-white.jpg,9,True,"The generated image accurately replicates the reference product in form, color, material, hardware, and proportions.",OK,0,20260430-001356
boat-shaped-conference-table,9103187345721,3,sceneA-institutional,boat-shaped-conference-table__pos3__sceneA-institutional.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Boat-Shaped-Conference-Table-Business-Interiors-16688871.png?v=1750112230,https://v3b.fal.media/files/b/0a98487f/oOkFIgD2q4qUs9_0LfScm_4efabea5e95f4fe4839e32a75490455d.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-03/boat-shaped-conference-table__pos3__sceneA-institutional.jpg,9,True,"The generated image closely matches the reference product in form, color, material, and proportions, with only minor discernible differences in the base shape.",OK,0,20260430-001356
boat-shaped-conference-table,9103187345721,4,sceneB-smb,boat-shaped-conference-table__pos4__sceneB-smb.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Boat-Shaped-Conference-Table-Business-Interiors-16688871.png?v=1750112230,https://v3b.fal.media/files/b/0a984880/BoR6w9h-HwXUXhb_SZcTi_9b2ac561e81746509b811dd8f291ac84.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-03/boat-shaped-conference-table__pos4__sceneB-smb.jpg,8,True,"The generated image closely matches the reference product in form, color, material, and proportions, with only minor differences in texture and lighting.",OK,0,20260430-001356
cabinet-file-file-right-wardrobe-inv-6524cffwr-24,9858778431801,2,studio-white,cabinet-file-file-right-wardrobe-inv-6524cffwr-24__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/business-interiors-default-title-cabinet-file-file-right-wardrobe-inv-6524cffwr-24-42749818831161.png?v=1759098239,https://v3b.fal.media/files/b/0a984881/4rxacQagU2AFtq1NhAMpJ_6cc5e99cf8b6423d8c14fb0344de1632.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-03/cabinet-file-file-right-wardrobe-inv-6524cffwr-24__pos2__studio-white.jpg,10,True,"The generated image perfectly matches the reference product in form, color, material, hardware, and proportions.",OK,0,20260430-001356
cabinet-file-file-right-wardrobe-inv-6524cffwr-24,9858778431801,3,sceneA-institutional,cabinet-file-file-right-wardrobe-inv-6524cffwr-24__pos3__sceneA-institutional.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/business-interiors-default-title-cabinet-file-file-right-wardrobe-inv-6524cffwr-24-42749818831161.png?v=1759098239,https://v3b.fal.media/files/b/0a984883/UyOJr978C12-sf3FlbIyP_ad4b8c63361145d08da193019c2d6d9e.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-03/cabinet-file-file-right-wardrobe-inv-6524cffwr-24__pos3__sceneA-institutional.jpg,4,False,"The generated image shows some differences in color, material texture, and the thickness of the cabinet sides compared to the reference product.",FLAG_HUMAN,0,20260430-001356
cabinet-file-file-right-wardrobe-inv-6524cffwr-24,9858778431801,4,sceneB-smb,cabinet-file-file-right-wardrobe-inv-6524cffwr-24__pos4__sceneB-smb.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/business-interiors-default-title-cabinet-file-file-right-wardrobe-inv-6524cffwr-24-42749818831161.png?v=1759098239,https://v3b.fal.media/files/b/0a984884/lhJP3OnKMJOdOW0S0GKu9_45304ca783a842349f1e25f992bea075.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-03/cabinet-file-file-right-wardrobe-inv-6524cffwr-24__pos4__sceneB-smb.jpg,9,True,"The generated image accurately replicates the form, color, material, hardware, and proportions of the reference product as depicted in an office context.",OK,0,20260430-001356
ceiling-grids-sound-acoustic-dampeners-1,9832610988345,2,studio-white,ceiling-grids-sound-acoustic-dampeners-1__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Ceiling-Grids-Sound-Acoustic-Dampeners-Business-Interiors-16793479.jpg?v=1750134001,https://v3b.fal.media/files/b/0a984885/ESRVyMLbhdGarozmsoMIE_d2d8c89f4046420097aa9de0606844aa.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-03/ceiling-grids-sound-acoustic-dampeners-1__pos2__studio-white.jpg,9,True,"The product in B closely matches the product in A in terms of form, color, material details, and proportions.",OK,0,20260430-001356
ceiling-grids-sound-acoustic-dampeners-1,9832610988345,3,sceneA-institutional,ceiling-grids-sound-acoustic-dampeners-1__pos3__sceneA-institutional.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Ceiling-Grids-Sound-Acoustic-Dampeners-Business-Interiors-16793479.jpg?v=1750134001,https://v3b.fal.media/files/b/0a984886/Wu68rakrmydiUnp2zxgMM_b1e1edf94012402e8eb2a2bbe84d1911.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-03/ceiling-grids-sound-acoustic-dampeners-1__pos3__sceneA-institutional.jpg,9,True,"The product in image B is an excellent representation of the product in image A, matching its form, color, material, and proportions.",OK,0,20260430-001356
ceiling-grids-sound-acoustic-dampeners-1,9832610988345,4,sceneB-smb,ceiling-grids-sound-acoustic-dampeners-1__pos4__sceneB-smb.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Ceiling-Grids-Sound-Acoustic-Dampeners-Business-Interiors-16793479.jpg?v=1750134001,https://v3b.fal.media/files/b/0a984887/SGm4ma3Gohp0EZjE3os61_217dbd966d6d4ecc9c3a500b0c05f031.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-03/ceiling-grids-sound-acoustic-dampeners-1__pos4__sceneB-smb.jpg,7,True,"The product in B matches the product in A in form, color, and material, with minor differences in proportions evident in the render.",OK,0,20260430-001356
ceiling-grids-sound-acoustic-dampeners-copy,9832616821049,2,studio-white,ceiling-grids-sound-acoustic-dampeners-copy__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Ceiling-Grids-Sound-Acoustic-Dampeners-Business-Interiors-16793762.jpg?v=1750134067,https://v3b.fal.media/files/b/0a98488b/a8Rx2JIaW3GObVYLFtoxs_53d9da5067654c1689697529e376d845.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-03/ceiling-grids-sound-acoustic-dampeners-copy__pos2__studio-white.jpg,10,True,"The generated image perfectly replicates the reference product in all aspects: form, color, material, and proportions.",OK,0,20260430-001356
