handle,product_id,position,scene,filename,source_hero_url,fal_url,local_path,score,match,reason,status,retries,timestamp
amigo-mesh-chair-otg10900blk,9766192775481,2,studio-white,amigo-mesh-chair-otg10900blk__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Amigo-Mesh-Chair-OTG10900BLK-Business-Interiors-16765063.png?v=1750128346,https://v3b.fal.media/files/b/0a986994/G6jxYEyMTZfNGbSWawc1h_e142f811605a444eb9038b5df969670d.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-10/amigo-mesh-chair-otg10900blk__pos2__studio-white.jpg,9,True,"The generated image closely matches the reference product in form, color, material, hardware, and proportions.",OK,0,20260430-234757
amigo-mesh-chair-otg10900blk,9766192775481,3,sceneA-institutional,amigo-mesh-chair-otg10900blk__pos3__sceneA-institutional.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Amigo-Mesh-Chair-OTG10900BLK-Business-Interiors-16765063.png?v=1750128346,https://v3b.fal.media/files/b/0a986996/wJJ5EUholRd8Nzueu5ytx_3310c8a996724180a35a3e507e78bc76.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-10/amigo-mesh-chair-otg10900blk__pos3__sceneA-institutional.jpg,9,True,"The product in B is an almost perfect match to the product in A, with only minor subtle differences in material texture and slight variations in armrest curvature.",OK,0,20260430-234757
amigo-mesh-chair-otg10900blk,9766192775481,4,sceneB-smb,amigo-mesh-chair-otg10900blk__pos4__sceneB-smb.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Amigo-Mesh-Chair-OTG10900BLK-Business-Interiors-16765063.png?v=1750128346,https://v3b.fal.media/files/b/0a986997/p4796HDfOBGdszRNRlzQi_694ba3747c88490389d9a652710af454.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-10/amigo-mesh-chair-otg10900blk__pos4__sceneB-smb.jpg,9,True,"The generated image closely matches the reference product in all aspects including form, color, material, hardware, and proportions.",OK,0,20260430-234757
anti-fatigue-wellness-mat-36-x-24-5,9103326871865,2,studio-white,anti-fatigue-wellness-mat-36-x-24-5__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Anti-Fatigue-Wellness-Mat-36_-x-24_-Business-Interiors-16689434.jpg?v=1750112369,https://v3b.fal.media/files/b/0a9869c4/5I-kw-U9YWHFPbU8Qg-XH_416ed074598e410790795afc77bf5799.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-10/anti-fatigue-wellness-mat-36-x-24-5__pos2__studio-white.jpg,9,True,"The generated image accurately replicates the form, color, material, and proportions of the reference product, including the logo detail.",OK,0,20260430-234757
anti-fatigue-wellness-mat-36-x-24-5,9103326871865,3,sceneA-institutional,anti-fatigue-wellness-mat-36-x-24-5__pos3__sceneA-institutional.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Anti-Fatigue-Wellness-Mat-36_-x-24_-Business-Interiors-16689434.jpg?v=1750112369,https://v3b.fal.media/files/b/0a9869c5/Yr7V59d6FKjLj0wfuUZbI_99fd0c2fd39546b189095cddb63b3bd0.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-10/anti-fatigue-wellness-mat-36-x-24-5__pos3__sceneA-institutional.jpg,9,True,"The product in image B accurately matches the product in image A in form, color, material, and proportions.",OK,0,20260430-234757
anti-fatigue-wellness-mat-36-x-24-5,9103326871865,4,sceneB-smb,anti-fatigue-wellness-mat-36-x-24-5__pos4__sceneB-smb.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Anti-Fatigue-Wellness-Mat-36_-x-24_-Business-Interiors-16689434.jpg?v=1750112369,https://v3b.fal.media/files/b/0a9869c6/vHuFe6SokPcz8bYYnV29s_4d4d0f0c71784f11bc043d85e516705a.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-10/anti-fatigue-wellness-mat-36-x-24-5__pos4__sceneB-smb.jpg,9,True,"The product in image B closely matches the product in image A in form, color, material, and proportions, with only minor subtle lighting differences.",OK,0,20260430-234757
desk-power-grommet,9723863007545,2,studio-white,desk-power-grommet__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Desk-Power-Grommet-Business-Interiors-16743286.png?v=1750123741,https://v3b.fal.media/files/b/0a9869a7/-JSfr24uks1y1nKdjCQu1_c1bee8c071be4aada16f3b634cad6330.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-10/desk-power-grommet__pos2__studio-white.jpg,10,True,"The product in image B is an exact replica of the product in image A, matching in form, color, material, hardware, and proportions.",OK,0,20260430-234757
desk-power-grommet,9723863007545,3,sceneA-institutional,desk-power-grommet__pos3__sceneA-institutional.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Desk-Power-Grommet-Business-Interiors-16743286.png?v=1750123741,https://v3b.fal.media/files/b/0a9869a8/z73qKYsqphl1TlBLptNCp_48ae6f1972054e40a975cbb2fe8fa79d.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-10/desk-power-grommet__pos3__sceneA-institutional.jpg,10,True,"The product in image B perfectly matches the product in image A in form, colour, material, hardware, and proportions, with only context differences.",OK,0,20260430-234757
desk-power-grommet,9723863007545,4,sceneB-smb,desk-power-grommet__pos4__sceneB-smb.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Desk-Power-Grommet-Business-Interiors-16743286.png?v=1750123741,https://v3b.fal.media/files/b/0a9869a9/NmIj6aAawjiqfPhmqxlRf_efb2c5c468d14452b48910f11421c080.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-10/desk-power-grommet__pos4__sceneB-smb.jpg,9,True,"The generated product in B visually matches the reference product in A in all aspects, including form, color, material, and proportions.",OK,0,20260430-234757
fellowes-lotus-dual-monitor-arm-kit-2-display-s-supported27-arm-only-fel8042901,9712537927993,2,studio-white,fellowes-lotus-dual-monitor-arm-kit-2-display-s-supported27-arm-only-fel8042901__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Fellowes-LotusTM-Dual-Monitor-Arm-Kit-2-Display_s_-Supported27_-_Arm-only_-FEL8042901-Business-Interiors-16737747.jpg?v=1750122583,https://v3b.fal.media/files/b/0a9869b9/CB5G_c4XqaHboD8zfY9Yj_0919d4be6c5f4243b55834a55b91edaa.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-10/fellowes-lotus-dual-monitor-arm-kit-2-display-s-supported27-arm-only-fel8042901__pos2__studio-white.jpg,9,True,"The generated image closely matches the reference product in form, color, material, hardware, and proportions.",OK,0,20260430-234757
fellowes-lotus-dual-monitor-arm-kit-2-display-s-supported27-arm-only-fel8042901,9712537927993,3,sceneA-institutional,fellowes-lotus-dual-monitor-arm-kit-2-display-s-supported27-arm-only-fel8042901__pos3__sceneA-institutional.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Fellowes-LotusTM-Dual-Monitor-Arm-Kit-2-Display_s_-Supported27_-_Arm-only_-FEL8042901-Business-Interiors-16737747.jpg?v=1750122583,https://v3b.fal.media/files/b/0a9869ba/KZqzjzTACDIJyPjMCRM8U_6e13e0e1265a4e8eb8b2078b7711d51e.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-10/fellowes-lotus-dual-monitor-arm-kit-2-display-s-supported27-arm-only-fel8042901__pos3__sceneA-institutional.jpg,8,True,The generated image accurately depicts the product in the reference image with very minor differences in subtle details and proportions.,OK,0,20260430-234757
fellowes-lotus-dual-monitor-arm-kit-2-display-s-supported27-arm-only-fel8042901,9712537927993,4,sceneB-smb,fellowes-lotus-dual-monitor-arm-kit-2-display-s-supported27-arm-only-fel8042901__pos4__sceneB-smb.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Fellowes-LotusTM-Dual-Monitor-Arm-Kit-2-Display_s_-Supported27_-_Arm-only_-FEL8042901-Business-Interiors-16737747.jpg?v=1750122583,https://v3b.fal.media/files/b/0a9869bc/nRoyyc-75CmEr_9pQRd5o_324a7b03cd0c4c058824f663bb060213.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-10/fellowes-lotus-dual-monitor-arm-kit-2-display-s-supported27-arm-only-fel8042901__pos4__sceneB-smb.jpg,9,True,"The generated image accurately depicts the product from the reference image in terms of form, color, material, and proportions.",OK,0,20260430-234757
hardware-for-ceiling-tiles,9832764408121,2,studio-white,hardware-for-ceiling-tiles__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/business-interiors-panel-clamp-hardware-for-ceiling-tiles-42577560961337.jpg?v=1759098245,https://v3b.fal.media/files/b/0a9869c0/37s9je4JKqsR2uiDIoQFc_6fa5874c0b3f480cbeda52af0ad7918e.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-10/hardware-for-ceiling-tiles__pos2__studio-white.jpg,7,True,"The generated product in B closely matches the reference product in A in form, colour, material, and proportions.",OK,0,20260430-234757
hardware-for-ceiling-tiles,9832764408121,3,sceneA-institutional,hardware-for-ceiling-tiles__pos3__sceneA-institutional.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/business-interiors-panel-clamp-hardware-for-ceiling-tiles-42577560961337.jpg?v=1759098245,https://v3b.fal.media/files/b/0a9869c1/oMM_8ufpQlxBOXSMruhcH_273dc84adff2443086006918c6f27922.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-10/hardware-for-ceiling-tiles__pos3__sceneA-institutional.jpg,1,False,"The reference image shows a T-bar cable gripper, but this product is not visible in the generated image of an office room.",FLAG_HUMAN,0,20260430-234757
hardware-for-ceiling-tiles,9832764408121,4,sceneB-smb,hardware-for-ceiling-tiles__pos4__sceneB-smb.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/business-interiors-panel-clamp-hardware-for-ceiling-tiles-42577560961337.jpg?v=1759098245,https://v3b.fal.media/files/b/0a9869c3/qY2WVkVAdYzEKri6fv-SB_18adfb774d5d4a978dc62399303c7f59.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-10/hardware-for-ceiling-tiles__pos4__sceneB-smb.jpg,0,False,"The reference image shows a T-bar cable gripper, while the generated image depicts an office meeting room setting and does not contain the product.",FLAG_HUMAN,0,20260430-234757
kneeling-chair-kcm1420,9847222403385,2,studio-white,kneeling-chair-kcm1420__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/business-interiors-default-title-kneeling-chair-kcm1420-42678997909817.png?v=1759098236,https://v3b.fal.media/files/b/0a986990/gLsDYjmCT5wHaznbgKos6_c700867ef1dd4a0090f1657ecb242f89.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-10/kneeling-chair-kcm1420__pos2__studio-white.jpg,9,True,"The generated product image closely matches the reference product in all aspects: form, color, material, hardware, and proportions.",OK,0,20260430-234757
