handle,product_id,position,scene,filename,source_hero_url,fal_url,local_path,score,match,reason,status,retries,timestamp
bookcase-1-shelf-32-wide-x-72-high,9099312267577,2,studio-white,bookcase-1-shelf-32-wide-x-72-high__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Bookcase-1_-Shelf-32_-Wide-x-72_-High-Business-Interiors-16684766.jpg?v=1750111296,https://v3b.fal.media/files/b/0a98813a/VEdqpuYqpZ1nHl0FykxxV_62f5d7ac022e4384aa4f83d1a03691a0.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase2/phase2-batch-02/bookcase-1-shelf-32-wide-x-72-high__pos2__studio-white.jpg,9,True,"The generated image accurately reproduces the reference product in terms of form, color, material, and proportions.",OK,0,20260501-164222
bookcase-15-sizes-available,9698697576761,2,studio-white,bookcase-15-sizes-available__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Bookcase-_15-Sizes-Available_-Business-Interiors-16732142.jpg?v=1750121364,https://v3b.fal.media/files/b/0a988139/A_Cf_Ng2vyd20nZB5uhG3_c5bf36b04ed6458492131984a4c11e54.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase2/phase2-batch-02/bookcase-15-sizes-available__pos2__studio-white.jpg,10,True,"The generated image matches the reference product in form, color, material, hardware, and proportions.",OK,0,20260501-164222
bookcase-with-closed-lower-storage,9788108833081,2,studio-white,bookcase-with-closed-lower-storage__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Bookcase-with-Closed-Lower-Storage-Business-Interiors-16782121.png?v=1750131764,https://v3b.fal.media/files/b/0a98813b/sXfy9CCPKTlQna6MYFNQ__62e5a9951ce5473aa60e4c3064b3c970.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase2/phase2-batch-02/bookcase-with-closed-lower-storage__pos2__studio-white.jpg,10,True,"The generated image perfectly matches the reference product in all aspects, including form, color, material, hardware, and proportions.",OK,0,20260501-164222
boulevard-system-3,9682812207417,2,studio-white,boulevard-system-3__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Boulevard-System-3-Business-Interiors-16716253.png?v=1750117927,https://v3b.fal.media/files/b/0a98813d/40BQdSB2LT0RJzKo9y6WO_271d5e092171418bb8663eae968cc391.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase2/phase2-batch-02/boulevard-system-3__pos2__studio-white.jpg,7,True,"The chairs and desk structures are very similar, with minor differences in the side panels of the desks.",OK,0,20260501-164222
bow-front-desk-72x42,9688271159609,2,studio-white,bow-front-desk-72x42__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Bow-Front-Desk-72_X42_-Business-Interiors-16724424.png?v=1750119740,https://v3b.fal.media/files/b/0a98813e/8YO5NGCMkR5S__A19gvaF_e8fe3de6795c4a0c9274400fd56901d9.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase2/phase2-batch-02/bow-front-desk-72x42__pos2__studio-white.jpg,9,True,"The generated image accurately matches the reference product in form, color, material, hardware, and proportions.",OK,0,20260501-164222
carpeted-floor-48-x-36-6,9099976245561,2,studio-white,carpeted-floor-48-x-36-6__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Carpeted-Floor-48_-x-36_-Business-Interiors-16685347.jpg?v=1750111428,https://v3b.fal.media/files/b/0a98813f/bK4Cb4C8bGIZsG0Msthh8_1426cdbcf2ec4fd396dd750414ac958e.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase2/phase2-batch-02/carpeted-floor-48-x-36-6__pos2__studio-white.jpg,9,True,"The generated image accurately depicts the product from the reference image in terms of form, color, material, hardware, and proportions.",OK,0,20260501-164222
casters-2-5-set-1,9114164527417,2,studio-white,casters-2-5-set-1__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Casters-2_-5-Set-Business-Interiors-16693410.jpg?v=1750113265,https://v3b.fal.media/files/b/0a988141/J8wT0-9kH2R3RPvQWzPZD_da1df9ce89bb4207ab7288858adc90a0.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase2/phase2-batch-02/casters-2-5-set-1__pos2__studio-white.jpg,9,True,"The generated image accurately replicates the form, colour, material, hardware, and proportions of the reference product.",OK,0,20260501-164222
casters-5-set-1,9103339782457,2,studio-white,casters-5-set-1__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Casters-5-Set-Business-Interiors-16690466.jpg?v=1750112573,https://v3b.fal.media/files/b/0a988142/WgUPxuXl8tdcirlqOJw4Y_e954ecb8e992492db8f223de9bb46d62.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase2/phase2-batch-02/casters-5-set-1__pos2__studio-white.jpg,9,True,"The generated product image closely matches the reference product in form, color, material, hardware, and proportions.",OK,0,20260501-164222
chair-black-steel-frame-2,9100258541881,2,studio-white,chair-black-steel-frame-2__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Chair-Black-Steel-Frame-Business-Interiors-16686364.jpg?v=1750111647,https://v3b.fal.media/files/b/0a988143/vwjYHEoR4rlHq7TATH3IO_88b4af58f8d3441fb046db735d884afb.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase2/phase2-batch-02/chair-black-steel-frame-2__pos2__studio-white.jpg,9,True,"The generated image closely matches the reference product in form, color, material, and proportions.",OK,0,20260501-164222
chair-dolly-duet-chairs,9103344206137,2,studio-white,chair-dolly-duet-chairs__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Chair-Dolly-_Duet-Chairs_-Business-Interiors-16690526.jpg?v=1750112596,https://v3b.fal.media/files/b/0a988144/aR-K6QNAaDtyC1clYkTaE_34054c1f4441469291aedbd6513703be.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase2/phase2-batch-02/chair-dolly-duet-chairs__pos2__studio-white.jpg,9,True,"The generated image accurately replicates the form, colour, material, hardware, and proportions of the reference product.",OK,0,20260501-164222
