handle,product_id,position,scene,filename,source_hero_url,fal_url,local_path,score,match,reason,status,retries,timestamp
lockers-2-tier,9868797346105,2,studio-white,lockers-2-tier__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/business-interiors-1-bank-assembled-lockers-2-tier-42814958534969.png?v=1759098252,https://v3b.fal.media/files/b/0a98656e/wBP02jUFkYk5eIs6W-U8e_4fd86a1a5c1d488aa9cb752eadc439dc.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-06/lockers-2-tier__pos2__studio-white.jpg,9,True,"The generated image closely matches the reference product in form, color, material, hardware, and proportions.",OK,0,20260430-205143
lockers-2-tier,9868797346105,3,sceneA-institutional,lockers-2-tier__pos3__sceneA-institutional.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/business-interiors-1-bank-assembled-lockers-2-tier-42814958534969.png?v=1759098252,https://v3b.fal.media/files/b/0a986570/OSP-y5JcmMrEY73TBgwku_7350be8bb51443aabfd467fce03ee9d6.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-06/lockers-2-tier__pos3__sceneA-institutional.jpg,9,True,"The generated image accurately depicts the product from the reference image in terms of form, color, material, hardware, and proportions.",OK,0,20260430-205143
lockers-2-tier,9868797346105,4,sceneB-smb,lockers-2-tier__pos4__sceneB-smb.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/business-interiors-1-bank-assembled-lockers-2-tier-42814958534969.png?v=1759098252,https://v3b.fal.media/files/b/0a986571/q_Z4DS9rlf9Qm3jv70EVt_3327ebabd8d741c9939cd2070312ab48.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-06/lockers-2-tier__pos4__sceneB-smb.jpg,3,False,"The generated image shows a locker with a wood finish, while the reference product is gray metal, and the top shape is also significantly different.",FLAG_HUMAN,0,20260430-205143
height-adjustable-table-5-sizes,9687458873657,2,studio-white,height-adjustable-table-5-sizes__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Electric-Height-Adjustable-Sit-to-Stand-Desks-Business-Interiors-16722765.png?v=1750119363,https://v3b.fal.media/files/b/0a986572/hXmPh4W9v27qroaR0s2UY_d56d4bbbadfa44108dd3388d1bc437ba.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-06/height-adjustable-table-5-sizes__pos2__studio-white.jpg,9,True,The generated image is visually very similar to the reference product in all aspects.,OK,0,20260430-205143
height-adjustable-table-5-sizes,9687458873657,3,sceneA-institutional,height-adjustable-table-5-sizes__pos3__sceneA-institutional.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Electric-Height-Adjustable-Sit-to-Stand-Desks-Business-Interiors-16722765.png?v=1750119363,https://v3b.fal.media/files/b/0a986574/uSId6JwbeFk230lx6FFvz_9cc273e247e742a7a793e345de40394d.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-06/height-adjustable-table-5-sizes__pos3__sceneA-institutional.jpg,7,False,"The color and texture of the tabletop are different, with the generated image showing a lighter, wood-grain finish compared to the reference image's grayish, textured surface.",OK,0,20260430-205143
height-adjustable-table-5-sizes,9687458873657,4,sceneB-smb,height-adjustable-table-5-sizes__pos4__sceneB-smb.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Electric-Height-Adjustable-Sit-to-Stand-Desks-Business-Interiors-16722765.png?v=1750119363,https://v3b.fal.media/files/b/0a986575/Ju_-BRerlvgwHpUwqcBgR_bdb191df78b84b80b241601bd94406d3.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-06/height-adjustable-table-5-sizes__pos4__sceneB-smb.jpg,5,False,"The generated image has a different desktop shape and color, and the legs appear slightly different in design.",FLAG_HUMAN,0,20260430-205143
laminate-lockers-1,9822327505209,2,studio-white,laminate-lockers-1__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Laminate-Lockers-Business-Interiors-16788815.png?v=1750133237,https://v3b.fal.media/files/b/0a986576/HF_o9kLcEU7CxU_9kbWVC_eaf11713ab9f464ea1cfa10bbcb64720.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-06/laminate-lockers-1__pos2__studio-white.jpg,10,True,"The product in image B perfectly matches the product in image A in terms of form, color, material, hardware, and proportions.",OK,0,20260430-205143
laminate-lockers-1,9822327505209,3,sceneA-institutional,laminate-lockers-1__pos3__sceneA-institutional.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Laminate-Lockers-Business-Interiors-16788815.png?v=1750133237,https://v3b.fal.media/files/b/0a986577/ObM94cEhsUlNflDvXIZ9-_e544e5eab7664df19808fe7e313d29c9.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-06/laminate-lockers-1__pos3__sceneA-institutional.jpg,9,True,"The generated image closely matches the reference product in all aspects, including form, colour, material, hardware, and proportions.",OK,0,20260430-205143
laminate-lockers-1,9822327505209,4,sceneB-smb,laminate-lockers-1__pos4__sceneB-smb.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Laminate-Lockers-Business-Interiors-16788815.png?v=1750133237,https://v3b.fal.media/files/b/0a986578/zcjjczHL7lkucu9uypQaB_b5ace2d03d704b1ebeee3a5b929ffbc1.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-06/laminate-lockers-1__pos4__sceneB-smb.jpg,8,True,"The generated image accurately represents the product in terms of form, color, material, and proportions, with only minor variations in the context and overall scene.",OK,0,20260430-205143
scoot-8945bl-lectern,9837829685561,2,studio-white,scoot-8945bl-lectern__pos2__studio-white.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/business-interiors-default-title-scoot-8945bl-lectern-42613400731961.png?v=1759098225,https://v3b.fal.media/files/b/0a986579/VEHF-H6mq9DB04aB3hbni_026e4d5cfadd4725a2a25da0beb71a4a.jpg,/Users/leokatz/Desktop/Office Central/data/img2img/phase1/batch-06/scoot-8945bl-lectern__pos2__studio-white.jpg,10,True,"The generated image accurately replicates the product's form, color, material, hardware, and proportions compared to the reference image.",OK,0,20260430-205143
